,EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight 
157, 5903263526551," 0,2 l             ",MIX Kwidzyn," 0,2 l             ",napoje,<strong>Napój jabłkowo-brzoskwiniowy</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1501.png'],,,,Swiadome zakupy,,Napój jabłkowo-brzoskwiniowy Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1500
",
158, 5900635210049, 500 ml             ,Nałęczowianka, 500 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5490.jpg'],,,,Swiadome zakupy,,Ze Smakiem Naturalna niegazowana woda mineralna truskawkowa,"http://www.swiadomezakupy.pl/products/view/5437
",
159, 5900334001788, 300 ml             ,Tymbark, 300 ml             ,napoje,"<span itemprop=""description""><h5>Składniki: przecier i sok (100%): przecier ze świeżych pomidorów i sok pomidorowy z zagęszczonego soku pomidorowego, sól morska, ekstrakt chili - papryka, pieprz</h5></span>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2926.jpg'],,,,Swiadome zakupy,,Sok 100% pomidor pikantny,"http://www.swiadomezakupy.pl/products/view/2903
",
160, 5900541000123, 5 l             ,Żywiec Zdrój, 5 l             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3403.jpg'],,,,Swiadome zakupy,,ŻYWIEC ZDRÓJ Naturalna woda źródlana niegazowana,"http://www.swiadomezakupy.pl/products/view/3375
",
161, 5901886016169, 900 ml             ,Pysio, 900 ml             ,napoje,"skład: soki odtworzone z soków zagęszczonych i przeciery z: bananów (20%), 
jabłek, pomarańczy (6%), truskawek (3%), marchwi, dyni, woda, syrop 
glukozowo-fruktozowy, kwas cytrynowy i kwas jabłkowy  - regulatory 
kwasowości, β-karoten - barwnik, witamina C - substancja wzbogacająca, 
aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/259.png'],,,,Swiadome zakupy,,napój banan - truskawka - pomarańcza,"http://www.swiadomezakupy.pl/products/view/267
",
162,, 300 ml             ,Fortuna, 300 ml             ,napoje,"koncentrat i przecier z pomidorów (63,2%), przecier z: marchwi (10,5%), 
cebuli, selera, papryki czerwonej (4,5%), pietruszki (4,2%), sok 
z buraków czerwonych wyprodukowany z soku zagęszczonego (3,5%), przecier
 z dyni, przecier z czosnku, papryka chili, sól, kwas cytrynowy - 
regulator kwasowości, witamina C - substancja wzbogacająca, naturalne 
zioła i przyprawy.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/295.png'],,,,Swiadome zakupy,,sok WW+ chili 300ml,"http://www.swiadomezakupy.pl/products/view/304
",
163, Woda lekko gazowana , 500 ml             ,Dobrowianka, 500 ml             ,napoje,"<span itemprop=""description"">Naturalna woda  niskozmineralizowana, niskosodowa</span>","{'nutritional': '', 'package': ' kubek z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5279.jpg'],,,,Swiadome zakupy,,Woda lekko gazowana ,"http://www.swiadomezakupy.pl/products/view/5225
",
164,, 300 ml             ,Tarczyn, 300 ml             ,napoje,"woda, sok z czarnych porzeczek odtworzony z zagęszczonego soku z czarnych porzeczek, cukier (A), i/lub syrop glukozowo-fruktozowy (B), kwas cytrynowy - regulator kwasowości, naturalny aromat z czarnych porzeczek. A, B - w zależności od użytych składników, nadruk na butelce z etykietą.  							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/232.png'],,,,Swiadome zakupy,,czarna porzeczka 300ml,"http://www.swiadomezakupy.pl/products/view/240
",
165, 5907752683565, 300 ml             ,Bio Food, 300 ml             ,napoje,Składniki pochodzą z upraw ekologicznych i są objęte certyfikatem kontroli AGROBIOTEST NR 04494-B.,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4873.jpg'],,,,Swiadome zakupy,,Organiczny Sok jabłko - burak BIO ,"http://www.swiadomezakupy.pl/products/view/4834
",
166,, 2 l             ,Fortuna, 2 l             ,napoje,"nektar pomarańczowy odtworzony z zagęszczonego soku pomarańczowego (50%), 
woda, syrop glukozowo-fruktozowy, kwas cytrynowy - regulator kwasowości,
 naturalny aromat pomarańczowy.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/282.png'],,,,Swiadome zakupy,,nektar pomarańczowy 2L,"http://www.swiadomezakupy.pl/products/view/291
",
167, 5901067454070, 900 ml             ,Kubuś, 900 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, przeciery owocowe 
34% - banan, jabłko, marchew, brzoskwinia, syrop glukozowo-fruktozowy, 
regulator kwasowości - kwas cytrynowy, witamina  C, aromat</div></div>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4794.jpg'],,,,Swiadome zakupy,,Sok bananowo-jabłkowo-brzoskwiniowy,"http://www.swiadomezakupy.pl/products/view/4754
",
168, 5903263527060, 1 l             ,MIX Kwidzyn, 1 l             ,napoje,<strong>Nektar marchewka-banan-jabłko</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1491.png'],,,,Swiadome zakupy,,Nektar marchewka-banan-jabłko Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1490
",
169, 5904215924111, 640 gram             ,Gomar Pińczów, 640 gram             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1763.jpg'],,,,Swiadome zakupy,, Syrop malina-cytryna,"http://www.swiadomezakupy.pl/products/view/1734
",
170,, 2 l             ,Muszyna Zdrój, 2 l             ,napoje,"<span class=""strona_c_z""><font class=""strona_c_z""><span>""MUSZYNA ZDRÓJ"" <span style=""color: rgb(7, 52, 93);"">to wysokozmineralizowana naturalna woda mineralna<br/></span></span></font></span>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1310.jpg'],,,,Swiadome zakupy,,woda mineralna Muszyna Zdrój niegazowana,"http://www.swiadomezakupy.pl/products/view/1302
",
171, 5901067474108, 500 ml             ,Kubuś, 500 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, cukier trzcinowy, sok truskawkowy (.0,1%), sok cytrynowy, aromat</div></div>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4796.jpg'],,,,Swiadome zakupy,,Woda niegazowana o smaku truskawkowym ,"http://www.swiadomezakupy.pl/products/view/4756
",
172, 5902403033270," 1,5 l             ",Ustronianka," 1,5 l             ",napoje,"<span itemprop=""description"">Napój gazowany o smaku malinowym, słodzony wyłącznie cukrem.</span>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5303.jpg'],,,,Swiadome zakupy,,Napój grappa malinowy,"http://www.swiadomezakupy.pl/products/view/5249
",
173, 5901268004036, 500 ml             ,Kinga Pienińska, 500 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5311.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna niegazowana niskosodowa,"http://www.swiadomezakupy.pl/products/view/5257
",
174, 5907814661234, 250 gram             ,Bio Planet, 250 gram             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3937.jpg'],,,,Swiadome zakupy,,Syrop klonowy BIO ,"http://www.swiadomezakupy.pl/products/view/3910
",
175, 5900541000376," 1,5 l             ",Żywiec Zdrój," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3407.jpg'],,,,Swiadome zakupy,,ŻYWIEC ZDRÓJ Napój niegazowany o smaku truskawkowym ,"http://www.swiadomezakupy.pl/products/view/3379
",
176,, 300 ml             ,Tarczyn, 300 ml             ,napoje,"sok gruszkowy odtworzony z zagęszczonego soku gruszkowego, woda, cukier 
(A), i/lub syrop glukozowo-fruktozowy (B), kwas cytrynowy - regulator 
kwasowości, naturalny aromat gruszkowy. A, B - w zależności od użytych 
składników, nadruk na butelce z etykietą.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/235.png'],,,,Swiadome zakupy,,gruszka 300ml,"http://www.swiadomezakupy.pl/products/view/243
",
177, 5903263527053, 1 l             ,MIX Kwidzyn, 1 l             ,napoje,<strong>Sok pomidorowy</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1485.png'],,,,Swiadome zakupy,,Sok pomidorowy Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1484
",
178,, 1 l             ,dr Witt, 1 l             ,napoje,"woda, soki odtworzone z soków zagęszczonych z: pomarańczy 13%, marchwi 
6%, cytryn, cukier (A) i/lub syrop glukozowo-fruktozowy (B), β-karoten -
 barwnik, cytrynian magnezu i chlorowodorek pirydoksyny (witamina B6) - 
substancje wzbogacające, kwas cytrynowy - regulator kwasowości, aromaty.							","{'nutritional': '', 'package': ' beczka drewniana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/203.png'],,,,Swiadome zakupy,,marchew-pomarańcza - równowaga 1L,"http://www.swiadomezakupy.pl/products/view/212
",
179,, 1 l             ,Fortuna, 1 l             ,napoje,"soki odtworzone z soków zagęszczonych, przecier odtworzony z przecieru 
zagęszczonego i przeciery (100%) z: pomidorów (62%) oraz jabłek, 
marchwi, selera, cebuli, pietruszki, papryki, buraków ćwikłowych (w 
różnych proporcjach) i czosnku (0,2%); sól, przyprawy.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/292.png'],,,,Swiadome zakupy,,sok 100% wielowarzywny 1L,"http://www.swiadomezakupy.pl/products/view/301
",
180, 5449000050205, 330 ml             ,Coca Cola, 330 ml             ,napoje,"<span itemprop=""description"">Napój gazowany Coca-Cola light o obniżonej wartości energetycznej.<br/><br/><h5>Składniki</h5><p>woda</p><p>dwutlenek węgla</p><p>barwnik E 150d</p><p>kwas: kwas fosforowy</p><p>substancje słodzące: cyklaminian sodu, acesulfam k, aspartam</p><p>aromaty w tym kofeina</p><p>regulator kwasowości kwas cytrynowy</p><p><br/></p></span>","{'nutritional': '\n                        Każda porcja 250 ml zawiera 0,5 kcal, 0 % GDA*\n                      , ', 'package': ' puszka metalowa \xa0\xa0          '}","['http://www.swiadomezakupy.pl/uploads/products/940/1598.jpg', 'http://www.swiadomezakupy.pl/uploads/products/940/1597.jpg']",,,,Swiadome zakupy,,Coca-Cola light Napój gazowany,"http://www.swiadomezakupy.pl/products/view/1584
",
181, 5901597860242, 1 l             ,Kofola Hoop, 1 l             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3396.jpg'],,,,Swiadome zakupy,,HOOP Cola - napój gazowany z cytryną,"http://www.swiadomezakupy.pl/products/view/3368
",
182, 5900497021722, 600 ml             ,Pepsi, 600 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3395.jpg'],,,,Swiadome zakupy,,PEPSI Napój gazowany,"http://www.swiadomezakupy.pl/products/view/3367
",
183, 5900334001184, 200 ml             ,Tymbark, 200 ml             ,napoje,"<span itemprop=""description""><h5>Składniki: woda, soki z zagęszczonych soków (20%) z: jabłek i wiśni, cukier
 (D) i/lub syrop glukozowo-fruktozowy (G), (D, G - w zależności od 
użytego składnika: patrz nadruk na wierzchu opakowania.), koncentrat aroniowy, regulator kwasowości - kwas cytrynowy, aromat</h5></span>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2937.jpg'],,,,Swiadome zakupy,,Napój owocowy wiśnia jabłko ,"http://www.swiadomezakupy.pl/products/view/2914
",
184, 5900635200071," 1,5 l             ",Nałęczowianka," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5488.jpg'],,,,Swiadome zakupy,,Ze Smakiem Naturalna gazowana woda mineralna jabłkowo-gruszkowa ,"http://www.swiadomezakupy.pl/products/view/5435
",
185, 5904215924067, 200 ml             ,Gomar Pińczów, 200 ml             ,napoje, ,"{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1771.jpg'],,,,Swiadome zakupy,,Sok  jabłkowy bez dodatku cukru Michaś,"http://www.swiadomezakupy.pl/products/view/1742
",
186, 5900635000022," 1,5 l             ",Nałęczowianka," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5479.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna niegazowana ,"http://www.swiadomezakupy.pl/products/view/5426
",
187, 5903263526506," 0,2 l             ",MIX Kwidzyn," 0,2 l             ",napoje,<strong>Sok jabłkowy</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1496.png'],,,,Swiadome zakupy,,Sok jabłkowy Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1495
",
188, 5900541000017," 1,5 l             ",Żywiec Zdrój," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3404.jpg'],,,,Swiadome zakupy,,ŻYWIEC ZDRÓJ Naturalna woda źródlana gazowana ,"http://www.swiadomezakupy.pl/products/view/3376
",
189, 5900541001588," 1,5 ml             ",Żywiec Zdrój," 1,5 ml             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3412.jpg'],,,,Swiadome zakupy,,ŻYWIEC ZDRÓJ Żywioł Napój gazowany o smaku cytrynowo-miętowym ,"http://www.swiadomezakupy.pl/products/view/3384
",
190, 599721070222, 200 ml             ,Rolnik, 200 ml             ,napoje,<b>Zaprawa cytrynowa 200ml</b>,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/548.jpg'],,,,Swiadome zakupy,,Zaprawa cytrynowa ,"http://www.swiadomezakupy.pl/products/view/562
",
191, 5901268004166, 330 ml             ,Kinga Pienińska, 330 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5313.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna gazowana ,"http://www.swiadomezakupy.pl/products/view/5259
",
192, 5449000016560, 1 l             ,Coca Cola, 1 l             ,napoje,"<span itemprop=""description"">Napój gazowany Coca-Cola light o obniżonej wartości energetycznej.<br/><br/><h5>Składniki</h5><p>woda</p><p>dwutlenek węgla</p><p>barwnik E 150d</p><p>kwas: kwas fosforowy</p><p>substancje słodzące: cyklaminian sodu, acesulfam k, aspartam</p><p>aromaty w tym kofeina</p><p>regulator kwasowości kwas cytrynowy</p><p><br/></p></span>","{'nutritional': '\n                        Każda porcja 250 ml zawiera 0,5 kcal, 0 % GDA*\n                      , ', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}","['http://www.swiadomezakupy.pl/uploads/products/940/1596.jpg', 'http://www.swiadomezakupy.pl/uploads/products/940/1595.jpg']",,,,Swiadome zakupy,,Coca-Cola light Napój gazowany,"http://www.swiadomezakupy.pl/products/view/1583
",
193, 5900497018203, 500 ml             ,Lipton, 500 ml             ,napoje,"Herbata Lipton Ice Tea Lemon jest słodzona ekstraktem z liści stewii - 
niskokalorycznej substancji słodzącej pochodzenia naturalnego. Nie 
zawiera ona kalorii i jest aż 300 razy słodsza niż cukier. 							","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5522.jpg'],,,,Swiadome zakupy,,ICE TEA Green Lemon Napój niegazowany,"http://www.swiadomezakupy.pl/products/view/5470
",
